Timestamp,market-price
2010-08-24 00:00:00,0.060000000000000005
2010-08-27 00:00:00,0.07
2010-08-30 00:00:00,0.06857142857142857
2010-09-02 00:00:00,0.06714285714285714
2010-09-05 00:00:00,0.06285714285714286
2010-09-08 00:00:00,0.06
2010-09-11 00:00:00,0.06
2010-09-14 00:00:00,0.06
2010-09-17 00:00:00,0.07714285714285714
2010-09-20 00:00:00,0.07714285714285714
2010-09-23 00:00:00,0.07285714285714286
2010-09-26 00:00:00,0.06
2010-09-29 00:00:00,0.06
2010-10-02 00:00:00,0.06
2010-10-05 00:00:00,0.06
2010-10-08 00:00:00,0.06
2010-10-11 00:00:00,0.07571428571428572
2010-10-14 00:00:00,0.09857142857142857
2010-10-17 00:00:00,0.11285714285714288
2010-10-20 00:00:00,0.10571428571428573
2010-10-23 00:00:00,0.10571428571428573
2010-10-26 00:00:00,0.11857142857142858
2010-10-29 00:00:00,0.15285714285714289
2010-11-01 00:00:00,0.1842857142857143
2010-11-04 00:00:00,0.19571428571428573
2010-11-07 00:00:00,0.2228571428571429
2010-11-10 00:00:00,0.30571428571428577
2010-11-13 00:00:00,0.32
2010-11-16 00:00:00,0.2914285714285714
2010-11-19 00:00:00,0.2771428571428572
2010-11-22 00:00:00,0.2857142857142857
2010-11-25 00:00:00,0.2857142857142857
2010-11-28 00:00:00,0.2857142857142857
2010-12-01 00:00:00,0.28285714285714286
2010-12-04 00:00:00,0.2671428571428571
2010-12-07 00:00:00,0.2514285714285714
2010-12-10 00:00:00,0.24285714285714283
2010-12-13 00:00:00,0.22999999999999995
2010-12-16 00:00:00,0.22999999999999995
2010-12-19 00:00:00,0.23857142857142852
2010-12-22 00:00:00,0.2514285714285714
2010-12-25 00:00:00,0.25857142857142856
2010-12-28 00:00:00,0.25999999999999995
2010-12-31 00:00:00,0.26857142857142857
2011-01-03 00:00:00,0.29
2011-01-06 00:00:00,0.2999999999999999
2011-01-09 00:00:00,0.30285714285714277
2011-01-12 00:00:00,0.3128571428571427
2011-01-15 00:00:00,0.3428571428571427
2011-01-18 00:00:00,0.38285714285714273
2011-01-21 00:00:00,0.39857142857142847
2011-01-24 00:00:00,0.3971428571428571
2011-01-27 00:00:00,0.41571428571428565
2011-01-30 00:00:00,0.4342857142857143
2011-02-02 00:00:00,0.46714285714285714
2011-02-05 00:00:00,0.6442857142857142
2011-02-08 00:00:00,0.8371428571428571
2011-02-11 00:00:00,0.8985714285714285
2011-02-14 00:00:00,0.9857142857142857
2011-02-17 00:00:00,1.0585714285714285
2011-02-20 00:00:00,1.067142857142857
2011-02-23 00:00:00,1.0057142857142856
2011-02-26 00:00:00,0.9514285714285712
2011-03-01 00:00:00,0.9457142857142855
2011-03-04 00:00:00,0.967142857142857
2011-03-07 00:00:00,0.9457142857142854
2011-03-10 00:00:00,0.9228571428571426
2011-03-13 00:00:00,0.9057142857142854
2011-03-16 00:00:00,0.9042857142857139
2011-03-19 00:00:00,0.9028571428571425
2011-03-22 00:00:00,0.8585714285714283
2011-03-25 00:00:00,0.8257142857142854
2011-03-28 00:00:00,0.8485714285714282
2011-03-31 00:00:00,0.8685714285714282
2011-04-03 00:00:00,0.8328571428571424
2011-04-06 00:00:00,0.7957142857142853
2011-04-09 00:00:00,0.7742857142857139
2011-04-12 00:00:00,0.7628571428571425
2011-04-15 00:00:00,0.8314285714285711
2011-04-18 00:00:00,0.9485714285714282
2011-04-21 00:00:00,1.0928571428571427
2011-04-24 00:00:00,1.1999999999999997
2011-04-27 00:00:00,1.4642857142857142
2011-04-30 00:00:00,1.8842857142857146
2011-05-03 00:00:00,2.7728571428571427
2011-05-06 00:00:00,3.479999999999999
2011-05-09 00:00:00,3.6285714285714272
2011-05-12 00:00:00,4.001428571428571
2011-05-15 00:00:00,5.494285714285714
2011-05-18 00:00:00,7.484285714285712
2011-05-21 00:00:00,8.24142857142857
2011-05-24 00:00:00,7.452857142857141
2011-05-27 00:00:00,7.184285714285713
2011-05-30 00:00:00,8.03
2011-06-02 00:00:00,8.849999999999998
2011-06-05 00:00:00,10.295714285714283
2011-06-08 00:00:00,14.525714285714281
2011-06-11 00:00:00,22.481428571428562
2011-06-14 00:00:00,27.56428571428571
2011-06-17 00:00:00,26.315714285714282
2011-06-20 00:00:00,20.794285714285714
2011-06-23 00:00:00,18.155714285714286
2011-06-26 00:00:00,16.68857142857143
2011-06-29 00:00:00,16.7
2011-07-02 00:00:00,17.46428571428571
2011-07-05 00:00:00,17.001428571428566
2011-07-08 00:00:00,16.249999999999996
2011-07-11 00:00:00,15.705714285714281
2011-07-14 00:00:00,15.477142857142853
2011-07-17 00:00:00,14.69285714285714
2011-07-20 00:00:00,14.137142857142859
2011-07-23 00:00:00,14.092857142857143
2011-07-26 00:00:00,14.064285714285717
2011-07-29 00:00:00,14.151428571428573
2011-08-01 00:00:00,14.152857142857146
2011-08-04 00:00:00,13.912857142857147
2011-08-07 00:00:00,13.02428571428572
2011-08-10 00:00:00,11.27857142857143
2011-08-13 00:00:00,10.590000000000003
2011-08-16 00:00:00,10.584285714285716
2011-08-19 00:00:00,10.934285714285716
2011-08-22 00:00:00,11.597142857142858
2011-08-25 00:00:00,11.598571428571429
2011-08-28 00:00:00,11.20142857142857
2011-08-31 00:00:00,10.23857142857143
2011-09-03 00:00:00,9.218571428571428
2011-09-06 00:00:00,8.805714285714286
2011-09-09 00:00:00,8.242857142857144
2011-09-12 00:00:00,7.49714285714286
2011-09-15 00:00:00,6.914285714285716
2011-09-18 00:00:00,6.222857142857145
2011-09-21 00:00:00,5.560000000000002
2011-09-24 00:00:00,5.697142857142859
2011-09-27 00:00:00,5.90714285714286
2011-09-30 00:00:00,5.434285714285719
2011-10-03 00:00:00,5.2100000000000035
2011-10-06 00:00:00,5.104285714285718
2011-10-09 00:00:00,5.028571428571433
2011-10-12 00:00:00,4.694285714285719
2011-10-15 00:00:00,4.387142857142862
2011-10-18 00:00:00,4.142857142857149
2011-10-21 00:00:00,3.618571428571434
2011-10-24 00:00:00,3.0728571428571483
2011-10-27 00:00:00,2.9614285714285766
2011-10-30 00:00:00,3.171428571428577
2011-11-02 00:00:00,3.308571428571434
2011-11-05 00:00:00,3.457142857142863
2011-11-08 00:00:00,3.2671428571428622
2011-11-11 00:00:00,3.151428571428577
2011-11-14 00:00:00,3.075714285714291
2011-11-17 00:00:00,2.990000000000005
2011-11-20 00:00:00,2.761428571428577
2011-11-23 00:00:00,2.470000000000006
2011-11-26 00:00:00,2.3871428571428632
2011-11-29 00:00:00,2.4457142857142924
2011-12-02 00:00:00,2.6685714285714357
2011-12-05 00:00:00,2.9300000000000073
2011-12-08 00:00:00,3.0542857142857214
2011-12-11 00:00:00,3.0457142857142925
2011-12-14 00:00:00,3.1571428571428632
2011-12-17 00:00:00,3.230000000000006
2011-12-20 00:00:00,3.271428571428577
2011-12-23 00:00:00,3.6285714285714343
2011-12-26 00:00:00,3.961428571428577
2011-12-29 00:00:00,4.111428571428577
2012-01-01 00:00:00,4.25428571428572
2012-01-04 00:00:00,4.694285714285719
2012-01-07 00:00:00,5.428571428571433
2012-01-10 00:00:00,6.378571428571435
2012-01-13 00:00:00,7.030000000000008
2012-01-16 00:00:00,6.997142857142864
2012-01-19 00:00:00,6.978571428571435
2012-01-22 00:00:00,6.8128571428571485
2012-01-25 00:00:00,6.584285714285719
2012-01-28 00:00:00,6.4185714285714335
2012-01-31 00:00:00,6.087142857142863
2012-02-03 00:00:00,5.754285714285721
2012-02-06 00:00:00,5.862857142857149
2012-02-09 00:00:00,5.927142857142864
2012-02-12 00:00:00,5.86142857142858
2012-02-15 00:00:00,5.831428571428579
2012-02-18 00:00:00,5.4885714285714355
2012-02-21 00:00:00,4.8914285714285795
2012-02-24 00:00:00,4.5528571428571505
2012-02-27 00:00:00,4.740000000000007
2012-03-01 00:00:00,4.988571428571435
2012-03-04 00:00:00,4.997142857142863
2012-03-07 00:00:00,4.944285714285719
2012-03-10 00:00:00,4.972857142857147
2012-03-13 00:00:00,5.001428571428576
2012-03-16 00:00:00,5.11571428571429
2012-03-19 00:00:00,5.308571428571433
2012-03-22 00:00:00,5.318571428571433
2012-03-25 00:00:00,5.070000000000006
2012-03-28 00:00:00,4.810000000000005
2012-03-31 00:00:00,4.778571428571433
2012-04-03 00:00:00,4.85428571428572
2012-04-06 00:00:00,4.948571428571435
2012-04-09 00:00:00,4.977142857142864
2012-04-12 00:00:00,4.904285714285721
2012-04-15 00:00:00,4.9014285714285775
2012-04-18 00:00:00,4.962857142857149
2012-04-21 00:00:00,5.055714285714292
2012-04-24 00:00:00,5.200000000000007
2012-04-27 00:00:00,5.2471428571428635
2012-04-30 00:00:00,5.178571428571435
2012-05-03 00:00:00,5.085714285714292
2012-05-06 00:00:00,5.09285714285715
2012-05-09 00:00:00,5.127142857142864
2012-05-12 00:00:00,5.112857142857151
2012-05-15 00:00:00,5.0614285714285785
2012-05-18 00:00:00,5.05285714285715
2012-05-21 00:00:00,5.09285714285715
2012-05-24 00:00:00,5.131428571428578
2012-05-27 00:00:00,5.157142857142864
2012-05-30 00:00:00,5.161428571428577
2012-06-02 00:00:00,5.165714285714292
2012-06-05 00:00:00,5.218571428571435
2012-06-08 00:00:00,5.332857142857149
2012-06-11 00:00:00,5.497142857142863
2012-06-14 00:00:00,5.618571428571434
2012-06-17 00:00:00,5.835714285714291
2012-06-20 00:00:00,6.222857142857147
2012-06-23 00:00:00,6.55571428571429
2012-06-26 00:00:00,6.641428571428577
2012-06-29 00:00:00,6.610000000000006
2012-07-02 00:00:00,6.585714285714292
2012-07-05 00:00:00,6.682857142857148
2012-07-08 00:00:00,6.7085714285714335
2012-07-11 00:00:00,6.778571428571435
2012-07-14 00:00:00,7.050000000000007
2012-07-17 00:00:00,7.468571428571435
2012-07-20 00:00:00,8.31571428571429
2012-07-23 00:00:00,9.052857142857146
2012-07-26 00:00:00,9.231428571428577
2012-07-29 00:00:00,9.041428571428577
2012-08-01 00:00:00,8.951428571428577
2012-08-04 00:00:00,9.317142857142864
2012-08-07 00:00:00,10.291428571428574
2012-08-10 00:00:00,11.058571428571431
2012-08-13 00:00:00,11.428571428571432
2012-08-16 00:00:00,11.788571428571428
2012-08-19 00:00:00,12.885714285714288
2012-08-22 00:00:00,13.057142857142862
2012-08-25 00:00:00,11.820000000000006
2012-08-28 00:00:00,10.444285714285718
2012-08-31 00:00:00,10.937142857142861
2012-09-03 00:00:00,11.064285714285717
2012-09-06 00:00:00,10.64571428571429
2012-09-09 00:00:00,10.702857142857146
2012-09-12 00:00:00,11.03571428571429
2012-09-15 00:00:00,11.262857142857145
2012-09-18 00:00:00,11.545714285714292
2012-09-21 00:00:00,11.98428571428572
2012-09-24 00:00:00,12.344285714285718
2012-09-27 00:00:00,12.432857142857145
2012-09-30 00:00:00,12.348571428571436
2012-10-03 00:00:00,12.432857142857149
2012-10-06 00:00:00,12.701428571428579
2012-10-09 00:00:00,12.841428571428578
2012-10-12 00:00:00,12.582857142857149
2012-10-15 00:00:00,12.230000000000008
2012-10-18 00:00:00,12.087142857142865
2012-10-21 00:00:00,12.000000000000009
2012-10-24 00:00:00,11.910000000000009
2012-10-27 00:00:00,11.82142857142858
2012-10-30 00:00:00,11.38285714285715
2012-11-02 00:00:00,11.012857142857149
2012-11-05 00:00:00,10.950000000000008
2012-11-08 00:00:00,10.95857142857144
2012-11-11 00:00:00,10.934285714285725
2012-11-14 00:00:00,11.058571428571438
2012-11-17 00:00:00,11.088571428571438
2012-11-20 00:00:00,11.437142857142865
2012-11-23 00:00:00,11.750000000000009
2012-11-26 00:00:00,12.081428571428578
2012-11-29 00:00:00,12.405714285714295
2012-12-02 00:00:00,12.558571428571437
2012-12-05 00:00:00,12.620000000000005
2012-12-08 00:00:00,13.01571428571429
2012-12-11 00:00:00,13.401428571428577
2012-12-14 00:00:00,13.632857142857146
2012-12-17 00:00:00,13.711428571428575
2012-12-20 00:00:00,13.67714285714286
2012-12-23 00:00:00,13.580000000000002
2012-12-26 00:00:00,13.528571428571434
2012-12-29 00:00:00,13.498571428571433
2013-01-01 00:00:00,13.527142857142861
2013-01-04 00:00:00,13.55714285714286
2013-01-07 00:00:00,13.514285714285714
2013-01-10 00:00:00,13.55857142857143
2013-01-13 00:00:00,13.877142857142859
2013-01-16 00:00:00,14.20714285714286
2013-01-19 00:00:00,14.602857142857147
2013-01-22 00:00:00,15.315714285714288
2013-01-25 00:00:00,16.595714285714287
2013-01-28 00:00:00,17.741428571428575
2013-01-31 00:00:00,18.56857142857143
2013-02-03 00:00:00,19.590000000000003
2013-02-06 00:00:00,20.75714285714286
2013-02-09 00:00:00,21.23
2013-02-12 00:00:00,22.398571428571433
2013-02-15 00:00:00,23.921428571428578
2013-02-18 00:00:00,25.704285714285714
2013-02-21 00:00:00,27.07571428571428
2013-02-24 00:00:00,28.688571428571425
2013-02-27 00:00:00,29.944285714285712
2013-03-02 00:00:00,30.91714285714286
2013-03-05 00:00:00,32.747142857142855
2013-03-08 00:00:00,36.48714285714286
2013-03-11 00:00:00,41.05428571428571
2013-03-14 00:00:00,44.88571428571429
2013-03-17 00:00:00,46.55428571428572
2013-03-20 00:00:00,47.41428571428572
2013-03-23 00:00:00,55.62285714285714
2013-03-26 00:00:00,64.86
2013-03-29 00:00:00,74.01857142857143
2013-04-01 00:00:00,83.38142857142857
2013-04-04 00:00:00,96.2057142857143
2013-04-07 00:00:00,116.17000000000003
2013-04-10 00:00:00,145.33
2013-04-13 00:00:00,164.54285714285717
2013-04-16 00:00:00,146.48428571428573
2013-04-19 00:00:00,96.78571428571429
2013-04-22 00:00:00,98.20285714285714
2013-04-25 00:00:00,119.9742857142857
2013-04-28 00:00:00,135.72285714285715
2013-05-01 00:00:00,140.57714285714286
2013-05-04 00:00:00,129.11142857142858
2013-05-07 00:00:00,118.53142857142858
2013-05-10 00:00:00,109.50428571428573
2013-05-13 00:00:00,114.12857142857145
2013-05-16 00:00:00,114.85857142857144
2013-05-19 00:00:00,116.53142857142858
2013-05-22 00:00:00,119.17999999999998
2013-05-25 00:00:00,123.28999999999999
2013-05-28 00:00:00,127.62857142857145
2013-05-31 00:00:00,130.96285714285713
2013-06-03 00:00:00,130.25142857142856
2013-06-06 00:00:00,126.48142857142855
2013-06-09 00:00:00,121.07714285714285
2013-06-12 00:00:00,112.58285714285716
2013-06-15 00:00:00,106.68428571428574
2013-06-18 00:00:00,103.81000000000003
2013-06-21 00:00:00,102.9271428571429
2013-06-24 00:00:00,106.60857142857148
2013-06-27 00:00:00,107.41000000000005
2013-06-30 00:00:00,103.37428571428575
2013-07-03 00:00:00,97.65000000000002
2013-07-06 00:00:00,89.01285714285716
2013-07-09 00:00:00,78.61857142857146
2013-07-12 00:00:00,76.4657142857143
2013-07-15 00:00:00,85.28285714285717
2013-07-18 00:00:00,94.13285714285713
2013-07-21 00:00:00,95.57714285714285
2013-07-24 00:00:00,92.87
2013-07-27 00:00:00,93.03000000000002
2013-07-30 00:00:00,95.41428571428574
2013-08-02 00:00:00,100.18857142857145
2013-08-05 00:00:00,104.03571428571432
2013-08-08 00:00:00,105.58428571428574
2013-08-11 00:00:00,105.08142857142857
2013-08-14 00:00:00,104.71428571428571
2013-08-17 00:00:00,103.43714285714286
2013-08-20 00:00:00,101.50285714285715
2013-08-23 00:00:00,101.92857142857146
2013-08-26 00:00:00,106.26571428571431
2013-08-29 00:00:00,111.37428571428573
2013-09-01 00:00:00,116.1557142857143
2013-09-04 00:00:00,124.03714285714287
2013-09-07 00:00:00,126.87857142857145
2013-09-10 00:00:00,122.83285714285716
2013-09-13 00:00:00,121.06000000000002
2013-09-16 00:00:00,123.6457142857143
2013-09-19 00:00:00,127.92857142857146
2013-09-22 00:00:00,127.01285714285719
2013-09-25 00:00:00,126.07000000000002
2013-09-28 00:00:00,123.4057142857143
2013-10-01 00:00:00,124.95714285714287
2013-10-04 00:00:00,123.22000000000001
2013-10-07 00:00:00,120.76571428571431
2013-10-10 00:00:00,119.28142857142859
2013-10-13 00:00:00,124.53142857142856
2013-10-16 00:00:00,128.51571428571427
2013-10-19 00:00:00,135.1342857142857
2013-10-22 00:00:00,156.54571428571427
2013-10-25 00:00:00,179.24142857142857
2013-10-28 00:00:00,188.72999999999996
2013-10-31 00:00:00,197.48571428571427
2013-11-03 00:00:00,201.29571428571427
2013-11-06 00:00:00,210.45142857142855
2013-11-09 00:00:00,236.61714285714282
2013-11-12 00:00:00,290.09428571428566
2013-11-15 00:00:00,339.2185714285714
2013-11-18 00:00:00,383.3971428571428
2013-11-21 00:00:00,477.0671428571428
2013-11-24 00:00:00,604.17
2013-11-27 00:00:00,729.8285714285713
2013-11-30 00:00:00,877.7057142857141
2013-12-03 00:00:00,988.5157142857141
2013-12-06 00:00:00,1064.7642857142855
2013-12-09 00:00:00,961.0014285714284
2013-12-12 00:00:00,905.3099999999998
2013-12-15 00:00:00,857.4099999999999
2013-12-18 00:00:00,859.8785714285711
2013-12-21 00:00:00,738.5299999999996
2013-12-24 00:00:00,628.4014285714283
2013-12-27 00:00:00,643.5999999999996
2013-12-30 00:00:00,684.5857142857138
2014-01-02 00:00:00,723.098571428571
2014-01-05 00:00:00,749.9399999999996
2014-01-08 00:00:00,817.0428571428567
2014-01-11 00:00:00,842.3399999999995
2014-01-14 00:00:00,849.7571428571424
2014-01-17 00:00:00,842.8771428571424
2014-01-20 00:00:00,820.7457142857138
2014-01-23 00:00:00,822.2671428571423
2014-01-26 00:00:00,816.5357142857138
2014-01-29 00:00:00,800.3457142857138
2014-02-01 00:00:00,789.4857142857138
2014-02-04 00:00:00,794.5128571428568
2014-02-07 00:00:00,803.8442857142853
2014-02-10 00:00:00,765.9442857142855
2014-02-13 00:00:00,712.4185714285712
2014-02-16 00:00:00,666.4499999999997
2014-02-19 00:00:00,645.4071428571426
2014-02-22 00:00:00,628.182857142857
2014-02-25 00:00:00,607.2042857142854
2014-02-28 00:00:00,579.062857142857
2014-03-03 00:00:00,571.7128571428569
2014-03-06 00:00:00,600.7114285714284
2014-03-09 00:00:00,636.4871428571425
2014-03-12 00:00:00,648.0828571428567
2014-03-15 00:00:00,633.0942857142854
2014-03-18 00:00:00,634.2914285714284
2014-03-21 00:00:00,627.865714285714
2014-03-24 00:00:00,601.1271428571428
2014-03-27 00:00:00,580.5157142857142
2014-03-30 00:00:00,549.4599999999999
2014-04-02 00:00:00,506.32
2014-04-05 00:00:00,467.5128571428572
2014-04-08 00:00:00,456.7614285714286
2014-04-11 00:00:00,452.3771428571428
2014-04-14 00:00:00,431.24142857142857
2014-04-17 00:00:00,436.8457142857142
2014-04-20 00:00:00,475.7414285714285
2014-04-23 00:00:00,504.76000000000005
2014-04-26 00:00:00,495.49857142857144
2014-04-29 00:00:00,477.77857142857147
2014-05-02 00:00:00,458.28999999999996
2014-05-05 00:00:00,448.16285714285704
2014-05-08 00:00:00,443.66571428571416
2014-05-11 00:00:00,437.892857142857
2014-05-14 00:00:00,441.822857142857
2014-05-17 00:00:00,445.2228571428569
2014-05-20 00:00:00,445.34571428571405
2014-05-23 00:00:00,460.18714285714265
2014-05-26 00:00:00,493.47571428571416
2014-05-29 00:00:00,542.6871428571428
2014-06-01 00:00:00,575.2471428571426
2014-06-04 00:00:00,609.0314285714284
2014-06-07 00:00:00,644.9985714285712
2014-06-10 00:00:00,657.1014285714282
2014-06-13 00:00:00,649.5771428571423
2014-06-16 00:00:00,616.8742857142852
2014-06-19 00:00:00,592.9342857142852
2014-06-22 00:00:00,593.6857142857136
2014-06-25 00:00:00,597.5142857142852
2014-06-28 00:00:00,583.5042857142852
2014-07-01 00:00:00,584.331428571428
2014-07-04 00:00:00,613.5799999999994
2014-07-07 00:00:00,633.0328571428565
2014-07-10 00:00:00,633.7228571428567
2014-07-13 00:00:00,626.6871428571424
2014-07-16 00:00:00,626.5057142857139
2014-07-19 00:00:00,627.0142857142853
2014-07-22 00:00:00,625.3342857142852
2014-07-25 00:00:00,625.3299999999997
2014-07-28 00:00:00,613.2028571428567
2014-07-31 00:00:00,598.9014285714283
2014-08-03 00:00:00,586.5957142857139
2014-08-06 00:00:00,584.078571428571
2014-08-09 00:00:00,586.7671428571424
2014-08-12 00:00:00,586.7899999999996
2014-08-15 00:00:00,578.1914285714282
2014-08-18 00:00:00,544.6457142857139
2014-08-21 00:00:00,505.98285714285663
2014-08-24 00:00:00,506.0899999999995
2014-08-27 00:00:00,507.21142857142814
2014-08-30 00:00:00,507.548571428571
2014-09-02 00:00:00,503.28857142857095
2014-09-05 00:00:00,488.5957142857138
2014-09-08 00:00:00,479.6614285714281
2014-09-11 00:00:00,478.0857142857138
2014-09-14 00:00:00,475.34428571428526
2014-09-17 00:00:00,475.07714285714235
2014-09-20 00:00:00,462.7971428571424
2014-09-23 00:00:00,431.74571428571386
2014-09-26 00:00:00,413.9642857142852
2014-09-29 00:00:00,411.4428571428566
2014-10-02 00:00:00,396.89428571428516
2014-10-05 00:00:00,379.7714285714281
2014-10-08 00:00:00,355.54857142857094
2014-10-11 00:00:00,341.9299999999995
2014-10-14 00:00:00,355.13285714285666
2014-10-17 00:00:00,379.5114285714281
2014-10-20 00:00:00,389.7299999999995
2014-10-23 00:00:00,387.0885714285709
2014-10-26 00:00:00,378.2214285714281
2014-10-29 00:00:00,362.69285714285667
2014-11-01 00:00:00,349.72999999999956
2014-11-04 00:00:00,339.1399999999996
2014-11-07 00:00:00,332.47285714285675
2014-11-10 00:00:00,336.97142857142813
2014-11-13 00:00:00,354.12428571428524
2014-11-16 00:00:00,383.9114285714281
2014-11-19 00:00:00,394.9185714285709
2014-11-22 00:00:00,380.7542857142853
2014-11-25 00:00:00,367.10285714285664
2014-11-28 00:00:00,363.49714285714236
2014-12-01 00:00:00,372.4657142857139
2014-12-04 00:00:00,374.6385714285711
2014-12-07 00:00:00,375.6314285714282
2014-12-10 00:00:00,373.48999999999967
