cirID,s_topic,s_temporal,s_author
60,0.01591115239708243,0.037131648212343445,0.01620376175849955
61,0.01591115239708243,0.037131648212343445,0.017492285339777366
62,0.01591115239708243,0.037131648212343445,0.019292393422712797
63,0.01591115239708243,0.037131648212343445,0.02056358528606062
64,0.01591115239708243,0.037131648212343445,0.018601714502445292
65,0.01591115239708243,0.037131648212343445,0.01705022692498833
66,0.012728921917665944,0.04455797785481213,0.020460272309985997
67,0.01591115239708243,0.037131648212343445,0.01620376175849955
68,0.01591115239708243,0.037131648212343445,0.017492285339777366
69,0.01591115239708243,0.037131648212343445,0.018799136714728274
70,0.01591115239708243,0.037131648212343445,0.016837265931112948
71,0.01591115239708243,0.037131648212343445,0.019292393422712797
72,0.012728921917665944,0.04455797785481213,0.023150872107255353
73,0.01591115239708243,0.037131648212343445,0.017984545972018783
74,0.01591115239708243,0.037131648212343445,0.01620376175849955
75,0.01591115239708243,0.037131648212343445,0.017492285339777366
76,0.01591115239708243,0.037131648212343445,0.01705022692498833
77,0.01591115239708243,0.037131648212343445,0.019292393422712797
78,0.01591115239708243,0.037131648212343445,0.021445909179301104
79,0.01591115239708243,0.037131648212343445,0.019484038395685778
80,0.01591115239708243,0.037131648212343445,0.016349587247289802
81,0.012728921917665944,0.04455797785481213,0.019619504696747763
82,0.010607434931388285,0.07426329642468689,0.021619226358601
83,0.01591115239708243,0.037131648212343445,0.02026037982986012
84,0.012728921917665944,0.04455797785481213,0.026666700736170536
85,0.012728921917665944,0.04455797785481213,0.024312455795832143
86,0.010607434931388285,0.037131648212343445,0.027113181727258948
87,0.010607434931388285,0.037131648212343445,0.025151310943643625
88,0.005303717465694142,0.0608332239272043,0.02370799719188763
89,0.010607434931388285,0.057506015306026566,0.018330781900321325
90,0.010607434931388285,0.057506015306026566,0.018330781900321325
91,0.012728921917665944,0.04455797785481213,0.01887938057659264
92,0.007955576198541215,0.055697472318515164,0.0235992257207408
93,0.010607434931388285,0.037131648212343445,0.025215458221499447
94,0.010607434931388285,0.037131648212343445,0.023253587437884117
95,0.01591115239708243,0.0,0.0192866161834028
96,0.02121486986277657,0.0,0.011343708992752237
97,0.01591115239708243,0.0,0.01965456656290498
98,0.01591115239708243,0.0,0.019292393422712793
99,0.01591115239708243,0.0,0.017330522639097467
100,0.01591115239708243,0.0,0.020436884451537945
101,0.02121486986277657,0.0,0.011343708992752237
102,0.01591115239708243,0.0,0.0192866161834028
103,0.01591115239708243,0.0,0.017229520558746842
104,0.012728921917665944,0.0,0.023143939420083356
105,0.010607434931388285,0.024242133170301505,0.017998092602124982
106,0.019093382876498918,0.0,0.013612450791302683
107,0.01591115239708243,0.0,0.019168083169973562
108,0.01591115239708243,0.0,0.017206212386358232
109,0.02121486986277657,0.0,0.011343708992752237
110,0.01591115239708243,0.0,0.0192866161834028
111,0.02121486986277657,0.0,0.011343708992752237
112,0.01591115239708243,0.0,0.01965456656290498
113,0.01591115239708243,0.0,0.01759747093824902
114,0.012728921917665944,0.0,0.02358547987548598
115,0.01591115239708243,0.0,0.018147902393887645
116,0.012728921917665944,0.0,0.02413172781300357
117,0.012728921917665944,0.0,0.021777482872665174
118,0.010607434931388285,0.0,0.027102623324382066
119,0.010607434931388285,0.0,0.025140752540766736
120,0.010607434931388285,0.02037436709368312,0.015637791521268523
121,0.010607434931388285,0.02037436709368312,0.015637791521268523
122,0.01591115239708243,0.0,0.016045186500197577
123,0.01591115239708243,0.0,0.016045186500197577
124,0.012728921917665944,0.0,0.02158145516642254
125,0.007955576198541215,0.0,0.02697681895802817
126,0.010607434931388285,0.0,0.025038156739227144
127,0.010607434931388285,0.0,0.023076285955611814
128,0.01591115239708243,0.0,0.020731125226050518
129,0.012728921917665944,0.0,0.027345865020847772
130,0.010607434931388285,0.019977836751159203,0.020028094966568544
131,0.012728921917665944,0.0,0.024877350271260625
132,0.007955576198541215,0.0,0.03418233127605972
133,0.02121486986277657,0.0,0.011343708992752237
134,0.01591115239708243,0.0,0.0192866161834028
135,0.01591115239708243,0.0,0.017229520558746842
136,0.012728921917665944,0.0,0.023143939420083356
137,0.010607434931388285,0.024242133170301505,0.017998092602124982
138,0.019093382876498918,0.0,0.013612450791302683
139,0.01591115239708243,0.0,0.019168083169973562
140,0.01591115239708243,0.0,0.017206212386358232
141,0.02121486986277657,0.0,0.011343708992752237
142,0.01591115239708243,0.0,0.0192866161834028
143,0.02121486986277657,0.0,0.011343708992752237
144,0.01591115239708243,0.0,0.01965456656290498
145,0.01591115239708243,0.0,0.01759747093824902
146,0.012728921917665944,0.0,0.02358547987548598
147,0.01591115239708243,0.0,0.017330522639097467
148,0.012728921917665944,0.0,0.023150872107255353
149,0.012728921917665944,0.0,0.020796627166916958
150,0.010607434931388285,0.0,0.026220498646290193
151,0.010607434931388285,0.0,0.024258627862674867
152,0.012728921917665944,0.0,0.024524261341845533
153,0.010607434931388285,0.0,0.025559303568018544
154,0.010607434931388285,0.0,0.023597432784403214
155,0.010607434931388285,0.024242133170301505,0.017998092602124982
156,0.019093382876498918,0.0,0.013612450791302683
157,0.01591115239708243,0.0,0.019168083169973562
158,0.01591115239708243,0.0,0.017206212386358232
159,0.02121486986277657,0.0,0.011343708992752237
160,0.01591115239708243,0.0,0.017229520558746842
161,0.012728921917665944,0.0,0.023143939420083356
162,0.010607434931388285,0.019977836751159203,0.016526490299264864
163,0.012728921917665944,0.0,0.02067542467049621
164,0.007955576198541215,0.0,0.0289299242751042
165,0.010607434931388285,0.0,0.02612049264168267
166,0.010607434931388285,0.0,0.024158621858067345
167,0.01591115239708243,0.0,0.0192866161834028
168,0.02121486986277657,0.0,0.011343708992752237
169,0.01591115239708243,0.0,0.01965456656290498
170,0.01591115239708243,0.0,0.020109773177502975
171,0.01591115239708243,0.0,0.018147902393887645
172,0.01591115239708243,0.0,0.017984545972018783
173,0.012728921917665944,0.0,0.02158145516642254
174,0.01591115239708243,0.0,0.02278822085070648
175,0.01591115239708243,0.0,0.020731125226050518
176,0.012728921917665944,0.0,0.027345865020847772
177,0.01591115239708243,0.0,0.0192866161834028
178,0.02121486986277657,0.0,0.011343708992752237
179,0.01591115239708243,0.0,0.01965456656290498
180,0.01591115239708243,0.0,0.019292393422712793
181,0.01591115239708243,0.0,0.017330522639097467
182,0.01591115239708243,0.0,0.020436884451537945
183,0.02121486986277657,0.0,0.011343708992752237
184,0.01591115239708243,0.0,0.0192866161834028
185,0.01591115239708243,0.0,0.017229520558746842
186,0.012728921917665944,0.0,0.023143939420083356
187,0.010607434931388285,0.024242133170301505,0.017998092602124982
188,0.019093382876498918,0.0,0.013612450791302683
189,0.01591115239708243,0.0,0.019168083169973562
190,0.01591115239708243,0.0,0.017206212386358232
191,0.02121486986277657,0.0,0.011343708992752237
192,0.01591115239708243,0.0,0.0192866161834028
193,0.02121486986277657,0.0,0.011343708992752237
194,0.01591115239708243,0.0,0.01965456656290498
195,0.01591115239708243,0.0,0.01759747093824902
196,0.012728921917665944,0.0,0.02358547987548598
197,0.01591115239708243,0.0,0.017984545972018783
198,0.01591115239708243,0.0,0.02278822085070648
199,0.01591115239708243,0.0,0.0192866161834028
200,0.02121486986277657,0.0,0.011343708992752237
201,0.01591115239708243,0.0,0.01965456656290498
202,0.01591115239708243,0.0,0.020927352147441777
203,0.01591115239708243,0.0,0.018965481363826447
204,0.01591115239708243,0.0,0.0179478903846726
205,0.012728921917665944,0.0,0.02153746846160712
206,0.010607434931388285,0.0,0.021682178345565097
207,0.01591115239708243,0.0,0.01978286111861663
208,0.012728921917665944,0.0,0.026093678282678345
209,0.012728921917665944,0.0,0.023739433342339952
210,0.010607434931388285,0.0,0.028867071895714403
211,0.010607434931388285,0.0,0.026905201112099073
212,0.010607434931388285,0.02037436709368312,0.016922729229871168
213,0.010607434931388285,0.02037436709368312,0.016922729229871168
214,0.01591115239708243,0.0,0.0166169339767386
215,0.01591115239708243,0.0,0.0166169339767386
216,0.012728921917665944,0.0,0.022267552138271765
217,0.007955576198541215,0.0,0.02783444017283971
218,0.010607434931388285,0.0,0.025609904215768163
219,0.010607434931388285,0.0,0.023648033432152837
220,0.012728921917665944,0.0,0.026159180223544787
221,0.010607434931388285,0.024242133170301505,0.017998092602124982
222,0.006364460958832972,0.02909055980436181,0.02159771112254998
223,0.01591115239708243,0.0,0.017015563489128353
224,0.01591115239708243,0.021587203003402843,0.010810410039894981
225,0.01591115239708243,0.021587203003402843,0.01097595782839867
226,0.01591115239708243,0.021587203003402843,0.0108096131793005
227,0.01591115239708243,0.021587203003402843,0.01896587979412369
228,0.010607434931388285,0.021587203003402843,0.019946416755634112
229,0.01591115239708243,0.0,0.017206212386358232
230,0.012728921917665944,0.0,0.02300169980396827
231,0.012728921917665944,0.0,0.020647454863629882
232,0.010607434931388285,0.0,0.026410749113222838
233,0.010607434931388285,0.0,0.024448878329607508
234,0.010607434931388285,0.024242133170301505,0.017998092602124982
235,0.019093382876498918,0.0,0.013612450791302683
236,0.01591115239708243,0.0,0.019168083169973562
237,0.01591115239708243,0.0,0.017206212386358232
238,0.010607434931388285,0.0,0.023924344843289556
239,0.010607434931388285,0.0,0.021962474059674233
240,0.02121486986277657,0.0,0.011343708992752237
241,0.01591115239708243,0.0,0.0192866161834028
242,0.01591115239708243,0.0,0.017229520558746842
243,0.012728921917665944,0.0,0.023143939420083356
244,0.010607434931388285,0.024242133170301505,0.017998092602124982
245,0.019093382876498918,0.0,0.013612450791302683
246,0.01591115239708243,0.0,0.019168083169973562
247,0.01591115239708243,0.0,0.017206212386358232
248,0.02121486986277657,0.0,0.011343708992752237
249,0.01591115239708243,0.0,0.01759747093824902
250,0.012728921917665944,0.0,0.02358547987548598
251,0.010607434931388285,0.019977836751159203,0.01689444067876705
252,0.012728921917665944,0.0,0.021116965125898828
253,0.007955576198541215,0.0,0.02948184984435747
254,0.010607434931388285,0.0,0.023924344843289556
255,0.010607434931388285,0.0,0.021962474059674233
256,0.01591115239708243,0.0,0.0192866161834028
257,0.02121486986277657,0.0,0.011343708992752237
258,0.01591115239708243,0.0,0.01965456656290498
259,0.01591115239708243,0.0,0.020109773177502975
260,0.01591115239708243,0.0,0.018147902393887645
261,0.01591115239708243,0.0,0.017984545972018783
262,0.012728921917665944,0.0,0.02158145516642254
263,0.01591115239708243,0.0,0.02278822085070648
264,0.01591115239708243,0.0,0.020731125226050518
265,0.012728921917665944,0.0,0.027345865020847772
266,0.01591115239708243,0.0,0.0192866161834028
267,0.02121486986277657,0.0,0.011343708992752237
268,0.01591115239708243,0.0,0.01965456656290498
269,0.01591115239708243,0.0,0.019292393422712793
270,0.01591115239708243,0.0,0.017330522639097467
271,0.01591115239708243,0.0,0.020436884451537945
272,0.02121486986277657,0.0,0.011343708992752237
273,0.01591115239708243,0.0,0.0192866161834028
274,0.01591115239708243,0.0,0.017229520558746842
275,0.012728921917665944,0.0,0.023143939420083356
276,0.010607434931388285,0.024242133170301505,0.017998092602124982
277,0.019093382876498918,0.0,0.013612450791302683
278,0.01591115239708243,0.0,0.019168083169973562
279,0.01591115239708243,0.0,0.017206212386358232
280,0.02121486986277657,0.0,0.011343708992752237
281,0.01591115239708243,0.0,0.0192866161834028
282,0.02121486986277657,0.0,0.011343708992752237
283,0.01591115239708243,0.0,0.01965456656290498
284,0.01591115239708243,0.0,0.01759747093824902
285,0.012728921917665944,0.0,0.02358547987548598
286,0.01591115239708243,0.0,0.018965481363826447
287,0.012728921917665944,0.0,0.025112822576930132
288,0.012728921917665944,0.0,0.022758577636591736
289,0.010607434931388285,0.0,0.02798494721762254
290,0.010607434931388285,0.0,0.026023076434007215
291,0.010607434931388285,0.02037436709368312,0.016280260375569844
292,0.010607434931388285,0.02037436709368312,0.016280260375569844
293,0.01591115239708243,0.0,0.016008530912851395
294,0.01591115239708243,0.0,0.016008530912851395
295,0.012728921917665944,0.0,0.02153746846160712
296,0.007955576198541215,0.0,0.026921835577008897
297,0.010607434931388285,0.0,0.025001501151880958
298,0.010607434931388285,0.0,0.02303963036826563
299,0.01591115239708243,0.0,0.02084846294858803
300,0.012728921917665944,0.0,0.025018155538305636
301,0.01591115239708243,0.0,0.02084846294858803
302,0.01591115239708243,0.0,0.022136986529865847
303,0.01591115239708243,0.0,0.02084846294858803
304,0.01591115239708243,0.0,0.022136986529865847
305,0.012728921917665944,0.0,0.026564383835839016
306,0.01591115239708243,0.0,0.02084846294858803
307,0.01591115239708243,0.0,0.022136986529865847
308,0.01591115239708243,0.0,0.023443837904816755
309,0.01591115239708243,0.0,0.02148196712120143
310,0.01591115239708243,0.0,0.023937094612801278
311,0.012728921917665944,0.0,0.028724513535361533
312,0.01591115239708243,0.0,0.02350260637365982
313,0.012728921917665944,0.0,0.03055737258873018
314,0.012728921917665944,0.0,0.028203127648391786
315,0.005303717465694142,0.023701575714860847,0.02925673672641623
316,0.010607434931388285,0.02037436709368312,0.020638091751644713
317,0.010607434931388285,0.02037436709368312,0.020638091751644713
318,0.012728921917665944,0.0,0.027155096594528715
319,0.007955576198541215,0.0,0.033943870743160895
320,0.010607434931388285,0.0,0.03211188823644618
321,0.010607434931388285,0.0,0.030150017452830843
322,0.010607434931388285,0.0,0.026974926414116283
323,0.010607434931388285,0.0,0.025013055630500953
324,0.012728921917665944,0.0,0.019444514110199457
325,0.007955576198541215,0.0,0.024305642637749324
326,0.010607434931388285,0.0,0.025686402832838462
327,0.010607434931388285,0.0,0.023724532049223136
328,0.01591115239708243,0.0,0.01620376175849955
329,0.012728921917665944,0.0,0.019444514110199457
330,0.01591115239708243,0.0,0.01620376175849955
331,0.01591115239708243,0.0,0.017492285339777366
332,0.012728921917665944,0.0,0.02099074240773284
333,0.010607434931388285,0.0,0.028067422289151458
334,0.010607434931388285,0.0,0.026105551505536128
335,0.010607434931388285,0.02037436709368312,0.016745826177896106
336,0.010607434931388285,0.02037436709368312,0.016745826177896106
337,0.01591115239708243,0.0,0.01620376175849955
338,0.012728921917665944,0.0,0.019444514110199457
339,0.012728921917665944,0.0,0.02099074240773284
340,0.007955576198541215,0.0,0.02623842800966605
341,0.010607434931388285,0.0,0.026974926414116283
342,0.010607434931388285,0.0,0.025013055630500953
343,0.01591115239708243,0.0,0.01620376175849955
344,0.01591115239708243,0.0,0.017492285339777366
345,0.01591115239708243,0.0,0.019292393422712797
346,0.01591115239708243,0.0,0.02081977596718667
347,0.01591115239708243,0.0,0.01885790518357134
348,0.01591115239708243,0.0,0.017984545972018783
349,0.012728921917665944,0.0,0.021581455166422542
350,0.01591115239708243,0.0,0.01620376175849955
351,0.012728921917665944,0.0,0.019444514110199457
352,0.01591115239708243,0.0,0.01620376175849955
353,0.01591115239708243,0.0,0.017492285339777366
354,0.01591115239708243,0.0,0.01620376175849955
355,0.01591115239708243,0.0,0.017492285339777366
356,0.012728921917665944,0.0,0.02099074240773284
357,0.01591115239708243,0.0,0.01620376175849955
358,0.01591115239708243,0.0,0.017492285339777366
359,0.01591115239708243,0.0,0.018799136714728274
360,0.01591115239708243,0.0,0.016837265931112948
361,0.01591115239708243,0.0,0.019292393422712797
362,0.012728921917665944,0.0,0.023150872107255353
363,0.01591115239708243,0.0,0.018601714502445292
364,0.012728921917665944,0.0,0.024676302343272744
365,0.012728921917665944,0.0,0.022322057402934352
366,0.005303717465694142,0.023701575714860847,0.02078152665865152
367,0.010607434931388285,0.02037436709368312,0.016802204064955726
368,0.010607434931388285,0.02037436709368312,0.016802204064955726
369,0.012728921917665944,0.0,0.020460272309985997
370,0.007955576198541215,0.0,0.0255753403874825
371,0.010607434931388285,0.0,0.026532867999327244
372,0.010607434931388285,0.0,0.024570997215711918
373,0.01591115239708243,0.0,0.01620376175849955
374,0.012728921917665944,0.0,0.019444514110199457
375,0.01591115239708243,0.0,0.01620376175849955
376,0.01591115239708243,0.0,0.017492285339777366
377,0.01591115239708243,0.0,0.01620376175849955
378,0.01591115239708243,0.0,0.017492285339777366
379,0.012728921917665944,0.0,0.02099074240773284
380,0.01591115239708243,0.0,0.016837265931112948
381,0.012728921917665944,0.0,0.02255896405767393
382,0.012728921917665944,0.0,0.020204719117335537
383,0.010607434931388285,0.0,0.026673314679104745
384,0.010607434931388285,0.0,0.024711443895489415
385,0.005303717465694142,0.023701575714860847,0.023210556965782073
386,0.012728921917665944,0.0,0.023150872107255353
387,0.007955576198541215,0.0,0.028938590134069193
388,0.010607434931388285,0.0,0.02877503449705171
389,0.010607434931388285,0.0,0.026813163713436377
390,0.01591115239708243,0.0,0.01620376175849955
391,0.01591115239708243,0.0,0.017492285339777366
392,0.01591115239708243,0.0,0.019292393422712797
393,0.01591115239708243,0.0,0.02081977596718667
394,0.01591115239708243,0.0,0.01885790518357134
395,0.01591115239708243,0.0,0.017984545972018783
396,0.012728921917665944,0.0,0.021581455166422542
397,0.01591115239708243,0.0,0.01620376175849955
398,0.012728921917665944,0.0,0.019444514110199457
399,0.01591115239708243,0.0,0.01620376175849955
400,0.01591115239708243,0.0,0.017492285339777366
401,0.01591115239708243,0.0,0.01620376175849955
402,0.01591115239708243,0.0,0.017492285339777366
403,0.012728921917665944,0.0,0.02099074240773284
404,0.01591115239708243,0.0,0.017984545972018783
405,0.01591115239708243,0.0,0.01620376175849955
406,0.01591115239708243,0.0,0.017492285339777366
407,0.01591115239708243,0.0,0.019292393422712797
408,0.01591115239708243,0.0,0.02056358528606062
409,0.01591115239708243,0.0,0.018601714502445292
410,0.01591115239708243,0.0,0.01705022692498833
411,0.012728921917665944,0.0,0.020460272309985997
412,0.01591115239708243,0.0,0.01620376175849955
413,0.01591115239708243,0.0,0.017492285339777366
414,0.01591115239708243,0.0,0.018799136714728274
415,0.01591115239708243,0.0,0.016837265931112948
416,0.01591115239708243,0.0,0.019292393422712797
417,0.012728921917665944,0.0,0.023150872107255353
418,0.01591115239708243,0.0,0.019484038395685778
419,0.012728921917665944,0.0,0.025735091015161325
420,0.012728921917665944,0.0,0.023380846074822933
421,0.005303717465694142,0.023701575714860847,0.021435549991572836
422,0.010607434931388285,0.02037436709368312,0.01972369421947632
423,0.010607434931388285,0.02037436709368312,0.01972369421947632
424,0.012728921917665944,0.0,0.019619504696747763
425,0.007955576198541215,0.0,0.024524380870934705
426,0.010607434931388285,0.0,0.025832228321628715
427,0.010607434931388285,0.0,0.023870357538013386
428,0.010607434931388285,0.0,0.02342690461718401
429,0.006364460958832972,0.0,0.0304665304809592
430,0.006364460958832972,0.0,0.028112285540620813
431,0.010607434931388285,0.0,0.020473540038884127
432,0.010607434931388285,0.0,0.021762063620161944
433,0.010607434931388285,0.0,0.023562171703097372
434,0.010607434931388285,0.0,0.025089554247571245
435,0.010607434931388285,0.0,0.023127683463955922
436,0.010607434931388285,0.0,0.02225432425240336
437,0.006364460958832972,0.0,0.026705189102884032
438,0.010607434931388285,0.0,0.020473540038884127
439,0.006364460958832972,0.0,0.024568248046660954
440,0.010607434931388285,0.0,0.020473540038884127
441,0.010607434931388285,0.0,0.021762063620161944
442,0.010607434931388285,0.0,0.02225432425240336
443,0.010607434931388285,0.0,0.020473540038884127
444,0.010607434931388285,0.0,0.021762063620161944
445,0.010607434931388285,0.0,0.02132000520537291
446,0.010607434931388285,0.0,0.023562171703097372
447,0.010607434931388285,0.0,0.02061936552767438
448,0.007955576198541215,0.0,0.02261908718952762
449,0.010607434931388285,0.0,0.026492028893860025
450,0.010607434931388285,0.0,0.0245301581102447
451,0.010607434931388285,0.0,0.020002595427545112
452,0.006364460958832972,0.0,0.024003114513054133
453,0.010607434931388285,0.0,0.020473540038884127
454,0.010607434931388285,0.0,0.021762063620161944
455,0.006364460958832972,0.0,0.02611447634419433
456,0.010607434931388285,0.0,0.02225432425240336
457,0.010607434931388285,0.0,0.020473540038884127
458,0.010607434931388285,0.0,0.021762063620161944
459,0.010607434931388285,0.0,0.023562171703097372
460,0.010607434931388285,0.0,0.024833363566445197
461,0.010607434931388285,0.0,0.022871492782829874
462,0.010607434931388285,0.0,0.02132000520537291
463,0.006364460958832972,0.0,0.02558400624644749
464,0.010607434931388285,0.0,0.020473540038884127
465,0.010607434931388285,0.0,0.021762063620161944
466,0.010607434931388285,0.0,0.02306891499511285
467,0.010607434931388285,0.0,0.021107044211497523
468,0.010607434931388285,0.0,0.023562171703097372
469,0.006364460958832972,0.0,0.02827460604371685
470,0.010607434931388285,0.0,0.02225432425240336
471,0.010607434931388285,0.0,0.020473540038884127
472,0.010607434931388285,0.0,0.021762063620161944
473,0.010607434931388285,0.0,0.02132000520537291
474,0.010607434931388285,0.0,0.023562171703097372
475,0.010607434931388285,0.0,0.025715687459685683
476,0.010607434931388285,0.0,0.023753816676070353
477,0.010607434931388285,0.0,0.02061936552767438
478,0.006364460958832972,0.0,0.02474323863320926
479,0.0,0.0,0.030908628738777963
480,0.0,0.023701575714860847,0.028308273403833722
481,0.007955576198541215,0.0,0.026025367408216354
482,0.010607434931388285,0.0,0.023562968563691854
483,0.010607434931388285,0.0,0.021601097780076527
484,0.0,0.0,0.0347004898776218
485,0.005303717465694142,0.0,0.02636014846547322
486,0.005303717465694142,0.0,0.02764867204675103
487,0.005303717465694142,0.0,0.02944878012968646
488,0.005303717465694142,0.0,0.030976162674160333
489,0.005303717465694142,0.0,0.029014291890545003
490,0.005303717465694142,0.0,0.02814093267899245
491,0.0,0.0,0.03376911921479094
492,0.010607434931388285,0.0,0.024053436259595686
493,0.006364460958832972,0.0,0.03121836845185322
494,0.006364460958832972,0.0,0.028864123511514825
495,0.0,0.0,0.03476184814339694
496,0.010607434931388285,0.0,0.02163177691296409
497,0.006364460958832972,0.0,0.028312377235895303
498,0.006364460958832972,0.0,0.02595813229555691
499,0.010607434931388285,0.0,0.02223539881328441
500,0.01591115239708243,0.037131648212343445,0.0166954247452951
501,0.01591115239708243,0.0,0.016726900738777153
502,0.010607434931388285,0.0,0.02134012593538358
503,0.010607434931388285,0.0,0.023236056504805504
504,0.010607434931388285,0.0,0.023266735637693076
505,0.010607434931388285,0.0,0.02223539881328441
506,0.01591115239708243,0.0,0.017657434697983813
507,0.010607434931388285,0.0,0.02387035753801339
508,0.010607434931388285,0.0,0.027466987831209076
509,0.010607434931388285,0.0,0.022906953079284333
510,0.010607434931388285,0.0,0.024195476660562147
511,0.010607434931388285,0.0,0.025995584743497575
512,0.010607434931388285,0.0,0.024687737292803567
513,0.006364460958832972,0.0,0.02962528475136428
514,0.010607434931388285,0.0,0.020454614599765174
515,0.010607434931388285,0.0,0.02174313818104299
516,0.010607434931388285,0.0,0.02354324626397842
517,0.010607434931388285,0.0,0.02223539881328441
518,0.006364460958832972,0.0,0.02668247857594129
519,0.010607434931388285,0.0,0.02223539881328441
520,0.012728921917665944,0.04455797785481213,0.02003450969435412
521,0.010607434931388285,0.037131648212343445,0.021618628713155136
522,0.010607434931388285,0.0,0.02387035753801339
523,0.010607434931388285,0.0,0.028674032416701082
524,0.010607434931388285,0.0,0.025172427749397402
525,0.012728921917665944,0.0,0.02007228088653258
526,0.010607434931388285,0.0,0.02444210501455441
527,0.01591115239708243,0.0,0.01722952055874684
528,0.010607434931388285,0.0,0.025540378128899588
529,0.010607434931388285,0.0,0.0238337019506672
530,0.010607434931388285,0.0,0.02851505872810187
531,0.010607434931388285,0.0,0.02208957332449415
532,0.010607434931388285,0.0,0.02337809690577197
533,0.010607434931388285,0.0,0.022936038490982934
534,0.010607434931388285,0.0,0.025178204988707396
535,0.010607434931388285,0.0,0.02223539881328441
536,0.010607434931388285,0.0,0.020965203025679682
537,0.006364460958832972,0.0,0.025608151122460298
538,0.010607434931388285,0.0,0.023236056504805504
539,0.006364460958832972,0.0,0.027883267805766603
540,0.006364460958832972,0.0,0.02792008276523169
541,0.010607434931388285,0.0,0.020454614599765174
542,0.010607434931388285,0.0,0.02174313818104299
543,0.010607434931388285,0.0,0.02354324626397842
544,0.010607434931388285,0.0,0.02223539881328441
545,0.006364460958832972,0.0,0.02668247857594129
546,0.010607434931388285,0.0,0.02223539881328441
547,0.01591115239708243,0.037131648212343445,0.0166954247452951
548,0.01591115239708243,0.0,0.016726900738777153
549,0.010607434931388285,0.0,0.02134012593538358
550,0.010607434931388285,0.0,0.023236056504805504
551,0.010607434931388285,0.0,0.023266735637693076
552,0.010607434931388285,0.0,0.02223539881328441
553,0.010607434931388285,0.0,0.023543246263978416
554,0.010607434931388285,0.0,0.02208957332449415
555,0.010607434931388285,0.0,0.02337809690577197
556,0.010607434931388285,0.0,0.025178204988707396
557,0.010607434931388285,0.0,0.02387035753801339
558,0.006364460958832972,0.0,0.02864442904561607
559,0.010607434931388285,0.037131648212343445,0.023216334205092073
560,0.010607434931388285,0.037131648212343445,0.021435549991572836
561,0.010607434931388285,0.037131648212343445,0.022724073572850653
